applicant_id,application_date,decision_date,visa_status,nationality,processing_center,job_title,job_info_education,education_level,naics_title,annual_income_usd,processing_time_days
A-16020-62932,20-01-2016,20-05-2016,Certified,SOUTH KOREA,AR,Poultry Processing Worker,,,,21840,121
A-16021-63876,11-02-2016,23-09-2016,Certified,PHILIPPINES,VA,Caregiver,,High School,,22610,225
A-16193-31105,29-07-2016,26-09-2016,Certified,INDIA,CA,Customer Support Engineer,Bachelor's,Bachelor's,,105213.87,59
A-15138-77134,18-05-2015,19-11-2015,Certified-Expired,SOUTH KOREA,NC,Poultry Processor,,,,8.91,185
A-16008-59124,22-03-2016,16-06-2016,Certified,VIETNAM,NJ,FSO - IAAS -Life and Health Senior (Multiple Positions),Bachelor's,Bachelor's,,172037,86
A-16277-58442,11-10-2016,15-12-2016,Certified,ROMANIA,CA,Software Developer,Master's,Master's,,"95,000.00",65
A-14274-12092,02-10-2014,02-03-2015,Certified-Expired,INDIA,NEW JERSEY,Computer Systems Engineer (Principal Consultant),Bachelor's,Bachelor's,Custom Computer Programming Services,"1,05,498.00",151
A-15075-58726,16-03-2015,22-09-2015,Certified,SOUTH KOREA,TEXAS,Financial Manager,Bachelor's,Bachelor's,Metal Service Centers and Other Metal Merchant Wholesalers,"1,13,173.00",190
A-16095-92583,12-05-2016,08-08-2016,Certified,INDIA,CA,Senior Business Analyst,Master's,Bachelor's,,86674,88
A-15352-52558,08-01-2016,11-05-2016,Certified,INDIA,MD,Process Engineer - Black Belt,Bachelor's,Master's,,109500,124
A-16183-28892,10-08-2016,21-10-2016,Certified,INDIA,CA,Senior System Software Engineer,Bachelor's,Bachelor's,,"1,80,000.00",72
A-15041-49690,03-03-2015,21-09-2015,Denied,INDIA,CALIFORNIA,Systems Analysts I,Bachelor's,Bachelor's,Other Computer Related Services,"69,950.00",202
A-16021-63730,26-01-2016,16-05-2016,Certified,SOUTH KOREA,NJ,PURCHASING MANAGER,Bachelor's,Bachelor's,,165600,111
A-15233-10629,12-10-2015,21-03-2016,Certified-Expired,INDIA,CA,Quality Assurance Engineer,Master's,Master's,,85446,161
A-14223-96921,13-08-2014,09-02-2015,Denied,INDIA,NORTH CAROLINA,Senior Consultant,Master's,Master's,Computer Systems Design and Related Services,"89,378.00",180
A-15308-35768,04-11-2015,05-04-2016,Certified-Expired,INDIA,CA,SENIOR SOFTWARE PROGRAMMER,Bachelor's,Bachelor's,,103126,153
A-14192-87287,12-07-2014,12-12-2014,Certified-Expired,INDIA,NEW JERSEY,Programmer Analyst,Master's,Master's,Custom Computer Programming Services,"90,459.00",153
A-16179-26364,29-06-2016,08-09-2016,Certified,INDIA,TX,Computer Systems Analyst - II,Bachelor's,Bachelor's,,66144,71
A-14104-60532,14-04-2014,04-08-2015,Certified,SOUTH KOREA,CALIFORNIA,Nursing Aide/Caregiver,,,Facilities Support Services,"18,013.00",477
A-15128-74872,21-08-2015,03-02-2016,Certified-Expired,INDIA,CA,"Senior Manager, Product Marketing",Bachelor's,Bachelor's,,166827,166
A-13227-88578,28-08-2013,27-03-2015,Certified-Expired,INDIA,TEXAS,Senior Software Engineer,Master's,Master's,Custom Computer Programming Services,"76,586.00",576
A-13297-04911,31-10-2013,07-08-2015,Certified,CHINA,TEXAS,International Market Research Analyst,Master's,Master's,Support Activities for Oil and Gas Operations,"40,000.00",645
A-16062-79119,18-03-2016,22-06-2016,Certified,HUNGARY,CA,Software Development Engineer II,Master's,Bachelor's,,120349,96
A-15109-68308,30-04-2015,22-02-2016,Certified-Expired,INDIA,IL,Sr. Engineer - Software Board Support Engineer,Master's,Master's,,89292,298
A-14178-83229,03-07-2014,01-12-2014,Certified-Expired,INDIA,INDIANA,SR. BUSINESS FUNCTIONAL ANALYST,Master's,Master's,Custom Computer Programming Services,"73,549.00",151
A-15328-43123,16-12-2015,28-04-2016,Certified,UNITED KINGDOM,MA,Application Software Engineer,Bachelor's,Bachelor's,,132000,134
A-15112-69586,28-04-2015,15-10-2015,Certified-Expired,INDIA,CA,Technical Solutions Engineer,Master's,Master's,,75000,170
A-15170-89050,10-07-2015,07-01-2016,Certified-Expired,INDIA,NY,IT Systems Manager/Senior System Analyst,Master's,Master's,,98000,181
A-15008-40582,26-01-2015,13-08-2015,Certified,INDIA,TEXAS,Storage Backup Consultant,Bachelor's,Bachelor's,Custom Computer Programming Services,"1,11,000.00",199
A-16291-62551,19-10-2016,30-12-2016,Certified,INDIA,CA,Staff Software Engineer,Bachelor's,Bachelor's,,"1,20,000.00",72
A-15176-91082,16-07-2015,07-01-2016,Certified-Expired,SOUTH AFRICA,PA,Audit Senior (M&A),Bachelor's,Bachelor's,,74800,175
A-14179-83430,02-07-2014,02-04-2015,Certified-Expired,INDIA,TEXAS,Computer Systems Analyst - V,Bachelor's,Bachelor's,Computer Systems Design Services,"72,467.00",274
A-15343-48720,05-01-2016,10-05-2016,Certified,INDIA,CA,SENIOR SYSTEMS ANALYST,Bachelor's,Bachelor's,,142064,126
A-15012-41345,06-02-2015,28-08-2015,Certified,CAMEROON,CALIFORNIA,GIS Product Engineer,Bachelor's,Master's,Software Publishers,"74,259.00",203
A-15093-63903,10-06-2015,07-12-2015,Certified-Expired,CANADA,CA,Software Quality Assurance Engineer,Master's,Master's,,115253,180
A-16102-95803,11-04-2016,22-07-2016,Certified,SOUTH KOREA,CA,Financial Clerk,,Bachelor's,,27290,102
A-15321-40309,24-11-2015,11-07-2016,Certified,NEPAL,VA,Community Health Specialist,Master's,Master's,,30368,230
A-15265-20420,28-09-2015,17-02-2016,Certified-Expired,CHINA,WA,Software Dev. Engineer II,Bachelor's,Master's,,97219,142
A-14162-77412,03-07-2014,01-12-2014,Certified-Expired,INDIA,UTAH,Software Engineer  VM (Virtualization Management),Bachelor's,Bachelor's,Computer Storage Device Manufacturing,"98,675.00",151
A-14295-18202,22-10-2014,13-03-2015,Certified-Expired,INDIA,NEW JERSEY,SENIOR PROGRAMMER ANALYST,Master's,Master's,Custom Computer Programming Services,"90,459.00",142
A-14098-58669,09-05-2014,02-10-2014,Certified-Expired,FRANCE,CALIFORNIA,Complementary Applications Specialist (Windows Technology),Bachelor's,Bachelor's,Perishable Prepared Food Manufacturing,"1,25,000.00",146
A-15335-44720,03-12-2015,02-05-2016,Certified,INDIA,GA,Solution Architect – Application Development,Bachelor's,Master's,,111400,151
A-15042-50109,27-02-2015,10-09-2015,Certified,INDIA,TEXAS,RF ENGINEER,Bachelor's,Bachelor's,Engineering Services,"1,14,504.00",195
A-14304-21498,04-11-2014,30-04-2015,Certified,INDIA,KENTUCKY,Software Engineer III,Master's,Master's,Custom Computer Programming Services,"78,728.00",177
A-14282-14332,31-12-2014,05-08-2015,Certified,INDIA,MASSACHUSETTS,Field Engineer,Bachelor's,Master's,Custom Computer Programming Services,"1,05,000.00",217
A-15258-17612,29-09-2015,22-02-2016,Certified-Expired,INDIA,NY,Systems Analyst,Master's,Bachelor's,,77000,146
A-15193-97164,06-11-2015,11-05-2016,Certified,INDIA,MI,Software Developer / Analyst,Master's,Master's,,64979,187
A-16256-51603,22-09-2016,07-12-2016,Certified,INDIA,PA,"Consultant, Technology, Analytics & Info Management, Info Delivery",Bachelor's,Master's,,"79,700.00",76
A-15168-87857,18-06-2015,20-06-2016,Denied,INDIA,FL,PROGRAMMER ANALYST II,Bachelor's,Bachelor's,,122450,368
A-16004-56400,21-01-2016,13-07-2016,Denied,INDIA,GA,SENIOR PROGRAMMER / ANALYST,Master's,Master's,,93000,174
A-16174-24505,12-09-2016,29-11-2016,Certified,PHILIPPINES,MA,Senior Sales Engineer,Bachelor's,Bachelor's,,"1,30,312.00",78
A-14106-61291,24-06-2014,14-11-2014,Certified-Expired,CANADA,TEXAS,Professor,Doctorate,Doctorate,"Colleges, Universities, and Professional Schools","1,40,000.00",143
A-13029-35337,22-04-2013,24-10-2014,Certified-Expired,INDIA,TEXAS,Technology Lead - U.S. (Open Systems),Bachelor's,Bachelor's,Custom Computer Programming Services,"68,162.00",550
A-16078-86339,24-03-2016,30-06-2016,Certified,INDIA,WA,Solution Architect,Bachelor's,Bachelor's,,114000,98
A-13303-08115,01-11-2013,27-03-2015,Certified-Expired,INDIA,TEXAS,Computer Systems Analyst - V,Bachelor's,Bachelor's,Computer Systems Design Services,"72,467.00",511
A-16172-23544,30-06-2016,26-08-2016,Certified,NEPAL,NE,System Administrator,Bachelor's,Bachelor's,,44616,57
A-13246-93235,28-09-2013,22-09-2015,Denied,BANGLADESH,CALIFORNIA,QE Software Developer,Master's,Master's,Computer Systems Design Services,"1,01,192.00",724
A-15278-24831,28-10-2015,19-05-2016,Certified,INDIA,VA,WEBSPHERE ADMINISTRATOR,Master's,Master's,,95763,204
A-14324-27427,25-11-2014,28-05-2015,Certified,INDIA,VIRGINIA,QA Analyst,Bachelor's,Bachelor's,Custom Computer Programming Services,"1,25,757.00",184
A-16295-64144,21-10-2016,21-12-2016,Certified,SOUTH KOREA,MN,Production Worker,,,,"25,064.00",61
A-14189-85919,22-07-2014,17-12-2014,Certified-Expired,MEXICO,INDIANA,Assistant Professor in Modern Languages (Spanish)-Tenure Track,Other,Other,"Colleges, Universities, and Professional Schools","51,096.00",148
A-14206-92357,13-10-2014,09-03-2015,Certified-Expired,INDIA,CALIFORNIA,Process Engineer,Doctorate,Doctorate,Semiconductor and Other Electronic Component Manufacturing,"89,814.00",147
A-14317-25336,05-12-2014,13-07-2015,Certified,POLAND,ARKANSAS,Senior Solutions Architect,Master's,Master's,"Data Processing, Hosting, and Related Services","1,02,669.00",220
A-14132-68624,04-06-2014,31-10-2014,Certified-Expired,INDIA,CALIFORNIA,Computer Programmer - 1,Bachelor's,Bachelor's,Custom Computer Programming Services,"62,046.00",149
A-15090-62923,24-04-2015,20-11-2015,Certified-Expired,GUATEMALA,MA,"Software Engineer, Mobile",Bachelor's,Bachelor's,,79999.92,210
A-16245-48627,12-10-2016,16-12-2016,Certified,INDIA,CA,Project Managers,Master's,Bachelor's,,"1,29,501.00",65
A-16180-27043,29-07-2016,11-10-2016,Certified,CANADA,CA,Software Engineer,Bachelor's,Bachelor's,,"1,58,600.00",74
A-14044-41701,14-02-2014,11-09-2015,Denied,INDIA,CALIFORNIA,CHETTINAD CHEF,,,Full-Service Restaurants,"29,494.00",574
A-14336-29884,10-12-2014,30-07-2015,Certified,INDIA,CALIFORNIA,Software Engineer,Bachelor's,Master's,Internet Publishing and Broadcasting,"1,35,001.20",232
A-15183-94491,07-07-2015,13-01-2016,Certified-Expired,TRINIDAD AND TOBAGO,NJ,Corporate Communications Specialist,Bachelor's,Master's,,88941,190
A-15035-48226,29-06-2015,18-03-2016,Withdrawn,INDIA,TX,PHARMACIST,Master's,Master's,,111404.8,263
A-14290-16637,17-10-2014,17-12-2015,Certified-Expired,INDIA,NJ,Computer Consultant - Testing (Multiple Openings),Bachelor's,Bachelor's,,91166,426
A-16158-18258,29-06-2016,01-09-2016,Certified,SENEGAL,VA,"Asst. Prof., Dep of Eng'g Mgmt and Systems Eng'g",Doctorate,Doctorate,,78000,64
A-14245-03173,12-09-2014,10-02-2015,Certified-Expired,INDIA,CALIFORNIA,Member of Technical Staff [Back-end Engineer],Master's,Master's,Software Publishers,"1,35,000.00",151
A-16217-39431,14-08-2016,04-11-2016,Certified,PHILIPPINES,CA,Physical therapist attendant,Other,Bachelor's,,"25,334.00",82
A-15131-75205,19-07-2015,11-01-2016,Certified-Expired,CANADA,WA,Software Engineer - Applications and Services or Other,Bachelor's,Bachelor's,,97900,176
A-13126-61615,08-05-2013,11-12-2014,Certified-Expired,PHILIPPINES,NEW YORK,Nanny,High School,Bachelor's,Private Households,"18,699.00",582
A-15169-88485,18-06-2015,14-12-2015,Certified-Expired,SPAIN,FL,President,Bachelor's,Bachelor's,,255000,179
A-14195-87926,11-08-2014,05-01-2015,Certified-Expired,INDIA,WISCONSIN,Project Engineer-Electronic Control Systems,Bachelor's,Master's,Farm Machinery and Equipment Manufacturing,"96,990.00",147
A-14267-09814,24-09-2014,23-02-2015,Certified-Expired,SOUTH KOREA,NORTH CAROLINA,Janitor,,,Janitorial Services,"16,744.00",152
A-16082-87696,04-05-2016,16-12-2016,Certified,CHINA,CA,Technical Rotation Engineer,Master's,Master's,,"1,08,992.00",226
A-16154-17377,20-06-2016,15-09-2016,Certified,INDIA,CA,Principal Software Development Engineer,Bachelor's,Bachelor's,,157477,87
A-14182-84195,25-07-2014,14-10-2015,Certified-Expired,BANGLADESH,NY,"Cook,Indian/Bangladeshi Specialty",,,,33051,446
A-15156-83722,03-07-2015,06-01-2016,Certified-Expired,INDIA,CA,Software Engineer,Master's,Master's,,84573,187
A-16301-66071,27-10-2016,22-12-2016,Certified,INDIA,CA,Staff Mobile Engineer,Master's,Master's,,"1,22,533.00",56
A-14188-85497,07-07-2014,21-10-2015,Certified-Expired,INDIA,IL,Manager,Bachelor's,Master's,,105000,471
A-15209-02686,14-08-2015,08-02-2016,Certified-Expired,INDIA,TX,Technical Architect,Bachelor's,Bachelor's,,145000,178
A-13301-06134,29-10-2013,23-04-2015,Certified,INDIA,TEXAS,Computer Systems Analyst - IV,Master's,Master's,Computer Systems Design Services,"72,467.00",541
A-16103-96090,15-04-2016,27-07-2016,Certified,UKRAINE,NY,Software Developer,Master's,Master's,,113693,103
A-16235-44663,07-09-2016,16-11-2016,Certified,INDIA,CA,Software Engineer,Bachelor's,Bachelor's,,"1,40,000.00",70
A-16105-97122,07-06-2016,30-08-2016,Certified,INDIA,NY,Senior Developer,Bachelor's,Bachelor's,,123490,84
A-15119-71735,15-05-2015,25-11-2015,Certified-Expired,INDIA,CA,Software Engineer,Master's,Master's,,84573,194
A-14157-75641,06-06-2014,08-01-2015,Certified-Expired,INDIA,NEW JERSEY,Computer Systems Engineer,Bachelor's,Bachelor's,Engineering Services,"76,794.00",216
A-16120-04055,30-04-2016,13-07-2016,Certified,SOUTH KOREA,GA,PLANT LABORER,,Bachelor's,,16952,74
A-14304-21390,04-11-2014,30-04-2015,Certified,MEXICO,ILLINOIS,Research and Development Scientist,Master's,Master's,Scientific Research and Development Services,"80,454.00",177
A-16015-61991,25-04-2016,30-11-2016,Certified,INDIA,NJ,Software Quality Assurance Engineer / Tester,Master's,Bachelor's,,"98,000.00",219
A-15106-67508,16-04-2015,29-10-2015,Certified-Expired,INDIA,TX,Senior Principal Consultant,Bachelor's,Master's,,105000,196
A-14051-43503,12-05-2014,30-10-2014,Certified-Expired,MEXICO,ALABAMA,"maintenance  worker, Knitting Technician",High School,High School,Manufacturing,11.01,171
A-16160-19281,25-07-2016,05-10-2016,Certified,INDIA,NY,"Senior Quality Assurance Analyst, Global PAYplus",Bachelor's,Bachelor's,,"1,03,189.00",72
A-16014-61564,15-01-2016,17-08-2016,Certified,VIETNAM,GA,Poultry cutter and trimmer,,High School,,10.53,215
A-15271-22360,30-09-2015,23-02-2016,Certified-Expired,INDIA,TX,Senior Developer & Application Architect,Bachelor's,Bachelor's,,125445,146
A-14252-05228,17-09-2014,09-02-2015,Certified-Expired,INDIA,DELAWARE,Sr. Programmer Analyst,Master's,Master's,Other Computer Related Services,"1,16,646.00",145
A-15271-22810,28-09-2015,23-03-2016,Certified-Expired,INDIA,AZ,Assistant Professor,Doctorate,Doctorate,,62000,177
A-16084-88726,01-04-2016,16-09-2016,Withdrawn,INDIA,GA,Software Test Engineer (Jr. Level),Master's,Master's,,93500,168
A-14345-33438,19-02-2015,09-09-2015,Certified,TAIWAN,CALIFORNIA,Channel Marketing Specialist,Master's,Master's,Custom Computer Programming Services,"1,28,773.00",202
A-16175-25335,29-06-2016,31-08-2016,Certified,INDIA,NJ,Systems Analyst,Bachelor's,Bachelor's,,86070,63
A-15251-15543,10-09-2015,22-02-2016,Certified-Expired,NIGERIA,NY,Engagement Manager,Master's,Master's,,150000,165
A-14265-08937,30-09-2014,24-02-2015,Certified-Expired,CHINA,CALIFORNIA,Software Engineer,Master's,Master's,Web Search Portals,"94,162.00",147
A-16206-35415,30-09-2016,14-11-2016,Certified,INDIA,VA,Software Test Engineer,Master's,Bachelor's,,"90,700.00",45
A-16057-77376,14-07-2016,05-10-2016,Certified,INDIA,FL,Lead Analyst,Master's,Bachelor's,,36,83
A-15212-03987,09-10-2015,15-03-2016,Certified-Expired,INDIA,TX,Lead Consultant (Domain) - US,Master's,Master's,,98904,158
A-14345-33428,22-12-2014,15-01-2016,Certified-Expired,INDIA,MI,Software Developer,Master's,Bachelor's,,80200,389
A-15028-46336,28-01-2015,18-08-2015,Certified,SOUTH AFRICA,FLORIDA,Technical Director,Bachelor's,Bachelor's,"Highway, Street, and Bridge Construction","95,202.00",202
A-15323-41694,24-12-2015,06-05-2016,Denied,VIETNAM,FL,Farm Manager,Associate's,Bachelor's,,40000,134
A-14279-13288,13-10-2014,09-03-2015,Certified-Expired,SPAIN,CALIFORNIA,"Software Engineer, Systems",Bachelor's,Bachelor's,Computer Systems Design and Related Services,"98,488.00",147
A-16020-62938,08-04-2016,06-07-2016,Certified,CHINA,GA,Software Developer,Bachelor's,Master's,,111384,89
A-13106-56481,15-05-2013,19-11-2014,Certified-Expired,CHINA,CALIFORNIA,Operations Research Analyst,Master's,Master's,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers","73,278.00",553
A-14105-60658,22-07-2014,04-11-2014,Withdrawn,INDIA,TEXAS,CRM Senior Consultant (Analyst),Master's,Master's,Computer Systems Design Services,"1,30,000.00",105
A-15272-22949,19-10-2015,30-03-2016,Certified-Expired,CANADA,ME,Orthopedic Surgeon,Other,Other,,525000,163
A-14191-87184,01-07-2015,12-01-2016,Certified-Expired,TURKEY,WA,Software Engineer - Cloud and Enterprise Engr Grp or Other,Master's,Master's,,112212,195
A-14164-78338,13-06-2014,03-09-2015,Certified,INDIA,NEW JERSEY,IT Systems Analyst,Master's,Master's,Custom Computer Programming Services,"91,166.00",447
A-16011-59535,16-03-2016,17-06-2016,Certified,VIETNAM,WA,Software Engineer,Bachelor's,Doctorate,,112500,93
A-16216-38998,05-10-2016,07-12-2016,Certified,CANADA,CA,Senior Systems Software Engineer,Bachelor's,Bachelor's,,"1,69,000.00",63
A-14226-98246,25-08-2014,15-01-2015,Certified-Expired,INDIA,CALIFORNIA,Software Engineer,Bachelor's,Bachelor's,Custom Computer Programming Services,"98,675.00",143
A-14051-43682,26-02-2014,01-07-2015,Certified,INDIA,COLORADO,Master Data Management Technical Lead,Bachelor's,Bachelor's,"Colleges, Universities, and Professional Schools","88,400.00",490
A-15111-69092,23-04-2015,09-11-2015,Certified-Expired,POLAND,KS,Assistant Professor,Doctorate,Doctorate,,88000,200
A-14006-30180,06-01-2014,30-06-2015,Certified,INDIA,NEW YORK,Lead Social/Mobile Application Developer,Bachelor's,Bachelor's,Credit Card Issuing,"1,22,179.00",540
A-15317-39373,19-11-2015,06-04-2016,Certified,SINGAPORE,TX,Senior Materials Engineer,Master's,Bachelor's,,103126,139
A-16146-14324,11-06-2016,23-09-2016,Certified,INDIA,CA,System Validation Engineer,Master's,Master's,,86174,104
A-15162-85397,11-06-2015,23-12-2015,Certified-Expired,CHINA,MD,Associate Program Manager,Master's,Master's,,89086,195
A-16195-32473,27-07-2016,05-10-2016,Certified,SOUTH KOREA,CA,Landscape Architectural Designer,Master's,Master's,,"52,042.00",70
A-14128-67455,08-05-2014,04-11-2014,Certified-Expired,INDIA,CALIFORNIA,"Member Technical Staff, Software",Master's,Master's,Custom Computer Programming Services,"96,939.00",180
A-16103-96173,18-05-2016,23-08-2016,Certified,BANGLADESH,NY,Software Engineer (Business Intelligence),Master's,Master's,,91562,97
A-14214-94879,18-08-2014,13-01-2015,Certified-Expired,CROATIA,CALIFORNIA,Software Engineer,Master's,Bachelor's,"Financial Transactions Processing, Reserve, and Clearinghouse Activities","1,10,000.00",148
A-14198-89732,17-07-2014,15-10-2015,Denied,SOUTH KOREA,NC,Poultry Processing Worker,,,,7.7,455
A-14296-18865,19-11-2014,12-02-2016,Denied,INDIA,UT,Business Intelligence Developer I,Bachelor's,Bachelor's,,80000,450
A-14188-85642,11-07-2014,08-12-2014,Certified-Expired,INDIA,GEORGIA,Software Engineer,Master's,Bachelor's,Custom Computer Programming Services,"71,448.00",150
A-14031-37470,18-10-2013,17-06-2015,Certified,INDIA,NEW JERSEY,SENIOR ABAP DEVELOPER,Bachelor's,Bachelor's,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers","1,22,179.00",607
A-16250-49949,28-09-2016,30-11-2016,Certified,CHINA,CA,Software Engineer,Master's,Master's,,"1,40,000.00",63
A-15329-43809,25-11-2015,09-06-2016,Certified,INDIA,TX,Firmware Engineer,Master's,Master's,,87567,197
A-15058-54531,04-03-2015,19-02-2016,Certified-Expired,INDIA,IL,Programmer Analyst,Master's,Master's,,68000,352
A-15062-55371,19-03-2015,21-09-2015,Certified,INDIA,MINNESOTA,Sr. Software Developer,Bachelor's,Master's,Custom Computer Programming Services,"1,06,912.00",186
