application_date,visa_status,nationality,processing_center,job_title,job_info_education,naics_title,annual_income_usd,processing_time_days,application_date_year,application_date_month,application_date_day,application_date_dayofweek,annual_income_usd_to_processing_time_days_ratio,visa_status_frequency,nationality_frequency
2015-07-17,Certified-Expired,INDIA,TX,Computer Systems Analyst - V,Bachelor's,Custom Computer Programming Services,76378.0,178,2015,7,17,4,426.6927374301676,3341,4703
2014-07-17,Certified-Expired,INDIA,TEXAS,Computer Systems Analyst - V,Bachelor's,Computer Systems Design Services,72467.0,264,2014,7,17,3,273.4603773584906,3341,4703
2016-05-11,Certified,SOUTH KOREA,WA,Software Engineer,Bachelor's,Custom Computer Programming Services,112900.0,85,2016,5,11,2,1312.7906976744189,4398,617
2015-01-21,Certified,INDIA,TEXAS,Pharmacy Services Manager,Master's,Pharmacies and Drug Stores,82000.0,209,2015,1,21,2,390.4761904761905,4398,4703
2016-02-15,Certified,JORDAN,VA,Lead Analyst,Master's,Custom Computer Programming Services,103750.0,99,2016,2,15,0,1037.5,4398,12
2016-03-25,Certified,INDIA,FL,"Manager, Data & Analytics Technologies",Bachelor's,Custom Computer Programming Services,112029.0,103,2016,3,25,4,1077.201923076923,4398,4703
2016-07-13,Certified,INDIA,NJ,SOFTWARE ENGINEER,Bachelor's,Custom Computer Programming Services,123490.0,99,2016,7,13,2,1234.9,4398,4703
2014-05-02,Certified-Expired,INDIA,WASHINGTON,Software Engineer,Master's,Custom Computer Programming Services,87547.0,168,2014,5,2,4,518.0295857988166,3341,4703
2016-06-13,Certified,INDIA,CA,Component Design Engineer,Master's,Custom Computer Programming Services,152131.0,99,2016,6,13,0,1521.31,4398,4703
2015-10-22,Certified-Expired,INDIA,NJ,Sales Engineer,Master's,Custom Computer Programming Services,110115.0,146,2015,10,22,3,749.0816326530612,3341,4703
2014-10-16,Certified,INDIA,CALIFORNIA,Software Engineer,Master's,Computer Systems Design Services,75442.0,180,2014,10,16,3,416.8066298342541,4398,4703
2015-05-30,Certified,INDIA,FL,Bio Statistical Programmer,Master's,Custom Computer Programming Services,100300.0,313,2015,5,30,5,319.4267515923567,4398,4703
2016-04-25,Certified,INDIA,TX,Computer Systems Analyst - II,Bachelor's,Custom Computer Programming Services,66144.0,85,2016,4,25,0,769.1162790697674,4398,4703
2015-09-27,Withdrawn,IRAN,IL,Research Associate,Master's,Custom Computer Programming Services,75000.0,191,2015,9,27,6,390.625,361,70
2014-12-30,Certified,INDIA,MASSACHUSETTS,Technical Project Manager,Master's,Family Clothing Stores,123600.36,202,2014,12,30,1,608.8687684729064,4398,4703
2016-09-17,Certified,INDIA,NY,Computer Systems Analyst:Quality Analyst w/ Health Care Applications,Master's,Custom Computer Programming Services,72384.0,74,2016,9,17,5,965.12,4398,4703
2016-01-13,Certified,BELARUS,NY,Assistant Professor of Economics,Doctorate,Custom Computer Programming Services,98750.0,127,2016,1,13,2,771.484375,4398,10
2016-06-06,Certified,INDIA,CA,Software Engineer,Master's,Custom Computer Programming Services,153808.0,95,2016,6,6,0,1602.1666666666667,4398,4703
2015-11-04,Certified,SOUTH AFRICA,TX,Hydraulic Specialist,Master's,Custom Computer Programming Services,86507.0,219,2015,11,4,2,393.21363636363634,4398,19
2016-09-02,Certified,INDIA,MO,Solutions Architect (Minneapolis Consulting),Bachelor's,Custom Computer Programming Services,130000.0,80,2016,9,2,4,1604.9382716049383,4398,4703
2016-04-29,Certified,UNITED KINGDOM,MO,Sr. Ecotoxicologist,Doctorate,Custom Computer Programming Services,138840.0,74,2016,4,29,4,1851.2,4398,77
2014-11-14,Certified,SOUTH KOREA,CALIFORNIA,Software Engineer,Doctorate,Semiconductor and Other Electronic Component Manufacturing,133500.0,171,2014,11,14,4,776.1627906976744,4398,617
2014-10-23,Certified,INDIA,WASHINGTON,Power Studies Engineer,Master's,"Electric Power Generation, Transmission and Distribution",94723.0,172,2014,10,23,3,547.5317919075145,4398,4703
2014-10-02,Certified-Expired,BRAZIL,TEXAS,GSM SENIOR ENGINEER PRODUCT SUPPORT,Bachelor's,Cellular and Other Wireless Telecommunications,88000.0,148,2014,10,2,3,590.6040268456376,3341,58
2015-12-04,Certified,SOUTH KOREA,CA,"Associate, Risk Manager, RQA-Corporate Risk",Bachelor's,Custom Computer Programming Services,95000.0,143,2015,12,4,4,659.7222222222222,4398,617
2016-04-01,Certified,INDIA,MA,Computer Programmers,Master's,Custom Computer Programming Services,112650.0,108,2016,4,1,4,1033.48623853211,4398,4703
2016-04-07,Certified,INDIA,CO,Senior Software Development Engineer,Bachelor's,Custom Computer Programming Services,111650.02,97,2016,4,7,3,1139.285918367347,4398,4703
2015-07-30,Certified-Expired,INDIA,NJ,Database Administrator,Other,Custom Computer Programming Services,80000.0,174,2015,7,30,3,457.1428571428572,3341,4703
2014-06-26,Certified-Expired,INDIA,GEORGIA,Sr. Validation Engineer,Master's,Custom Computer Programming Services,81328.0,139,2014,6,26,3,580.9142857142857,3341,4703
2015-09-24,Certified-Expired,CHINA,MA,Costing Manager,Master's,Custom Computer Programming Services,90314.0,141,2015,9,24,3,636.0140845070423,3341,750
2015-06-03,Certified-Expired,SOUTH KOREA,NC,Production Line Worker,Master's,Custom Computer Programming Services,93101.0,189,2015,6,3,2,490.0052631578947,3341,617
2015-09-25,Certified-Expired,CANADA,CA,Senior Antenna Design Engineer,Bachelor's,Custom Computer Programming Services,150000.0,144,2015,9,25,4,1034.4827586206898,3341,280
2014-12-23,Certified,CANADA,NEW YORK,Senior Software Developer,Bachelor's,All Other Information Services,100000.0,182,2014,12,23,1,546.448087431694,4398,280
2014-05-30,Certified-Expired,CHINA,WASHINGTON,Software Development Engineer II - Server & Tools or Other,Master's,Software Publishers,117500.0,133,2014,5,30,4,876.8656716417911,3341,750
2015-05-18,Certified-Expired,INDIA,VA,Software Analyst/Developer,Master's,Custom Computer Programming Services,107800.0,197,2015,5,18,0,544.4444444444445,3341,4703
2014-08-19,Certified,FRANCE,WASHINGTON,Technology Solution Professional-EPG Core Solution Specialist-STB or Other,Bachelor's,Software Publishers,149573.0,248,2014,8,19,1,600.6947791164658,4398,67
2016-06-17,Certified,INDIA,CA,Engineer,Master's,Custom Computer Programming Services,111717.0,77,2016,6,17,4,1432.2692307692307,4398,4703
2015-10-30,Certified-Expired,CHINA,WI,Software Developer,Bachelor's,Custom Computer Programming Services,90000.0,143,2015,10,30,4,625.0,3341,750
2015-06-03,Certified-Expired,INDIA,NJ,Systems Analyst,Bachelor's,Custom Computer Programming Services,79102.0,187,2015,6,3,2,420.75531914893617,3341,4703
2016-09-16,Certified,TAIWAN,CA,Software Development Engineer,Master's,Custom Computer Programming Services,130000.0,63,2016,9,16,4,2031.25,4398,84
2015-12-22,Certified,INDIA,NJ,Senior Software Engineer,Master's,Custom Computer Programming Services,108805.0,133,2015,12,22,1,811.9776119402985,4398,4703
2016-02-16,Certified,CHINA,NV,Associate Attorney,Other,Custom Computer Programming Services,63600.0,114,2016,2,16,1,553.0434782608696,4398,750
2015-01-09,Certified,INDIA,TEXAS,Engineering Manager - Valve Products,Bachelor's,Other Fabricated Metal Product Manufacturing,124030.0,202,2015,1,9,4,610.9852216748768,4398,4703
2015-03-04,Certified,INDIA,TEXAS,Computer Systems Analyst - II,Bachelor's,Computer Systems Design Services,64438.0,198,2015,3,4,2,323.80904522613065,4398,4703
2015-09-28,Denied,PERU,NY,MAINTENANCE  MECHANIC,Master's,Custom Computer Programming Services,44366.0,336,2015,9,28,0,131.64985163204747,225,17
2014-09-29,Certified-Expired,SOUTH KOREA,CALIFORNIA,Business Development Analyst,Master's,Full-Service Restaurants,54330.0,148,2014,9,29,0,364.6308724832215,3341,617
2015-10-07,Certified-Expired,VIETNAM,CA,Pizza Delivery Driver,Master's,Custom Computer Programming Services,18720.0,169,2015,10,7,2,110.11764705882354,3341,83
2014-10-21,Certified-Expired,INDIA,CALIFORNIA,Senior Systems Administrator/Enterprise Applications,Master's,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,92788.8,147,2014,10,21,1,626.9513513513514,3341,4703
2015-11-10,Certified-Expired,INDIA,PA,"Engineer 4, Software Performance",Bachelor's,Custom Computer Programming Services,90360.0,143,2015,11,10,1,627.5,3341,4703
2015-08-01,Certified-Expired,INDIA,CA,"Program Manager, New Product",Bachelor's,Custom Computer Programming Services,131956.0,181,2015,8,1,5,725.032967032967,3341,4703
2015-11-19,Certified-Expired,INDIA,MN,Senior Performance Analyst,Bachelor's,Custom Computer Programming Services,106954.0,138,2015,11,19,3,769.4532374100719,3341,4703
2015-02-19,Certified,VIETNAM,GEORGIA,"MEAT, POULTRY AND FISH CUTTER AND TRIMMERS",Other,Poultry Processing,19594.0,208,2015,2,19,3,93.7511961722488,4398,83
2016-01-30,Certified,SOUTH KOREA,OH,Plant Laborer,High School,Custom Computer Programming Services,17451.0,201,2016,1,30,5,86.39108910891089,4398,617
2014-12-18,Certified,INDIA,TEXAS,Computer Systems Analyst - IV,Master's,Computer Systems Design Services,76378.0,218,2014,12,18,3,348.7579908675799,4398,4703
2016-10-13,Certified,SOUTH KOREA,NY,Assistant Designer,Bachelor's,Custom Computer Programming Services,42000.0,67,2016,10,13,3,617.6470588235294,4398,617
2015-12-21,Denied,NIGERIA,CA,SAP Functional Consultant II,Master's,Custom Computer Programming Services,108000.0,332,2015,12,21,0,324.3243243243243,225,27
2014-10-27,Certified,CHINA,CALIFORNIA,Software Engineer,Master's,Web Search Portals,146846.0,175,2014,10,27,0,834.3522727272727,4398,750
2015-06-12,Certified-Expired,ITALY,MI,ASSISTANT PROFESSOR,Doctorate,Custom Computer Programming Services,87000.0,182,2015,6,12,4,475.40983606557376,3341,51
2016-01-21,Certified,INDIA,TX,Computer Systems Analyst - II,Bachelor's,Custom Computer Programming Services,66144.0,111,2016,1,21,3,590.5714285714286,4398,4703
2015-07-08,Certified-Expired,BRAZIL,FL,Systems Engineering Coordinator,Bachelor's,Custom Computer Programming Services,90177.0,191,2015,7,8,2,469.671875,3341,58
2015-09-14,Withdrawn,INDIA,NEW YORK,Senior IT Analyst,Master's,All Other Information Services,95000.0,2,2015,9,14,0,31666.666666666668,361,4703
2015-09-15,Certified,INDIA,CA,"Engineer, Sr. Staff - Systems Design",Doctorate,Custom Computer Programming Services,145392.0,213,2015,9,15,1,679.4018691588785,4398,4703
2015-07-27,Certified-Expired,INDIA,VA,Applications Developer,Bachelor's,Custom Computer Programming Services,125757.0,168,2015,7,27,0,744.1242603550296,3341,4703
2015-10-28,Certified-Expired,SOUTH KOREA,GA,Meat Packer,High School,Custom Computer Programming Services,18658.0,133,2015,10,28,2,139.23880597014926,3341,617
2014-12-22,Certified,INDIA,TEXAS,Computer Systems Analyst - II,Bachelor's,Computer Systems Design Services,64438.0,204,2014,12,22,0,314.33170731707315,4398,4703
2016-07-07,Withdrawn,CANADA,NY,Structural Engineer,Master's,Custom Computer Programming Services,88374.0,0,2016,7,7,3,88374.0,361,280
2016-04-14,Certified,IRAN,SC,Commercial Cleaner,Master's,Custom Computer Programming Services,93101.0,118,2016,4,14,3,782.3613445378152,4398,70
2016-04-12,Certified,INDIA,OR,Senior Software Engineer,Bachelor's,Custom Computer Programming Services,164382.0,90,2016,4,12,1,1806.3956043956043,4398,4703
2016-03-11,Certified,EGYPT,WA,Software Engineer II,Master's,Custom Computer Programming Services,134500.0,105,2016,3,11,4,1268.867924528302,4398,17
2015-06-23,Certified-Expired,INDIA,CA,Business Systems Analyst Advisory,Master's,Custom Computer Programming Services,135000.0,177,2015,6,23,1,758.4269662921348,3341,4703
2015-08-31,Certified-Expired,PAKISTAN,TX,Consultant (Systems Administrator),Master's,Custom Computer Programming Services,71573.0,155,2015,8,31,0,458.8012820512821,3341,63
2015-08-06,Certified-Expired,LEBANON,OH,Assistant Professor of English,Master's,Custom Computer Programming Services,56000.0,183,2015,8,6,3,304.3478260869565,3341,12
2015-05-29,Certified-Expired,MEXICO,FL,SALES REPRESENTATIVES (ITALIAN KITCHEN & BATHROOM),Master's,Custom Computer Programming Services,23462.0,179,2015,5,29,4,130.34444444444443,3341,173
2015-11-24,Certified,INDIA,PA,"Manager, Strategy & Operations, Supply Chain & Manufacturing Operations",Bachelor's,Custom Computer Programming Services,135000.0,140,2015,11,24,1,957.4468085106384,4398,4703
2016-02-16,Certified,BULGARIA,MA,WINDOW WASHER,High School,Custom Computer Programming Services,20966.0,140,2016,2,16,1,148.6950354609929,4398,11
2015-05-12,Certified-Expired,INDIA,MD,Technology Lead - U.S. (Open Systems),Bachelor's,Custom Computer Programming Services,89128.0,191,2015,5,12,1,464.2083333333333,3341,4703
2015-08-04,Certified-Expired,INDIA,WA,Senior Software Engineer,Bachelor's,Custom Computer Programming Services,128773.0,175,2015,8,4,1,731.6647727272727,3341,4703
2015-06-24,Certified-Expired,INDIA,FL,Application Architect,Other,Custom Computer Programming Services,93050.0,169,2015,6,24,2,547.3529411764706,3341,4703
2015-09-29,Certified-Expired,INDIA,TX,"Software Engineer, Applications (TSI) IV",Master's,Custom Computer Programming Services,98883.0,147,2015,9,29,1,668.1283783783783,3341,4703
2016-04-08,Certified,INDIA,NV,Lead Enterprise Architect,Master's,Custom Computer Programming Services,120000.0,102,2016,4,8,4,1165.0485436893205,4398,4703
2016-05-19,Certified,TURKEY,NY,ATTENDING PSYCHIATRIST,Other,Custom Computer Programming Services,165000.0,89,2016,5,19,3,1833.3333333333333,4398,42
2016-02-22,Certified,INDIA,GA,Senior Software Engineer,Bachelor's,Custom Computer Programming Services,112000.0,114,2016,2,22,0,973.9130434782608,4398,4703
2015-02-05,Certified,INDIA,ILLINOIS,Sr. Marketing Analyst,Master's,Electronic Shopping,52666.0,209,2015,2,5,3,250.7904761904762,4398,4703
2014-12-12,Certified,SOUTH KOREA,SOUTH CAROLINA,General Farm Laborer,Master's,Noncitrus Fruit and Tree Nut Farming,16848.0,202,2014,12,12,4,82.99507389162562,4398,617
2016-06-01,Certified,INDIA,PA,Senior Solution Engineer,Bachelor's,Custom Computer Programming Services,70000.0,104,2016,6,1,2,666.6666666666666,4398,4703
2014-12-11,Withdrawn,SOUTH KOREA,TEXAS,COOK,High School,Limited-Service Restaurants,16682.0,81,2014,12,11,3,203.4390243902439,361,617
2016-05-04,Certified,INDIA,NY,Member Technical Staff,Bachelor's,Custom Computer Programming Services,120000.0,105,2016,5,4,2,1132.0754716981132,4398,4703
2015-03-16,Certified,CHINA,NEW YORK,Vice President (Finance),Associate's,Other Miscellaneous Durable Goods Merchant Wholesalers,107245.0,196,2015,3,16,0,544.3908629441624,4398,750
2014-08-20,Certified-Expired,INDIA,NORTH CAROLINA,Principal Software Developer,Master's,Custom Computer Programming Services,105477.0,146,2014,8,20,2,717.530612244898,3341,4703
2016-06-09,Certified,INDIA,TX,Computer Systems Analyst - II,Bachelor's,Custom Computer Programming Services,66144.0,92,2016,6,9,3,711.2258064516129,4398,4703
2015-11-20,Certified-Expired,INDIA,CA,PROGRAMMER ANALYST-INFORMATICA,Bachelor's,Custom Computer Programming Services,89149.0,130,2015,11,20,4,680.5267175572519,3341,4703
2014-06-17,Certified-Expired,POLAND,NEW YORK,ENVIRONMENTAL SPECIALIST,Master's,New Multifamily Housing Construction (except Operative Builders),36837.0,156,2014,6,17,1,234.63057324840764,3341,30
2015-06-29,Certified-Expired,INDIA,CA,Business Systems Analyst,Master's,Custom Computer Programming Services,86000.0,182,2015,6,29,0,469.9453551912569,3341,4703
2016-03-21,Certified,CANADA,NY,"AVP Analyst, Corporate Finance Group",Master's,Custom Computer Programming Services,153546.0,101,2016,3,21,0,1505.3529411764705,4398,280
2016-05-19,Certified,ARGENTINA,CA,Human Resource Technical Specialist,Bachelor's,Custom Computer Programming Services,47000.0,69,2016,5,19,3,671.4285714285714,4398,18
2015-05-04,Certified-Expired,CHINA,CA,Software Development Engineer,Bachelor's,Custom Computer Programming Services,131875.0,305,2015,5,4,0,430.9640522875817,3341,750
2014-07-14,Certified-Expired,INDIA,VIRGINIA,Sr. QA Test Analyst,Bachelor's,Custom Computer Programming Services,122886.0,149,2014,7,14,0,819.24,3341,4703
2015-03-19,Certified,COLOMBIA,CALIFORNIA,Senior Software Engineer,Bachelor's,Software Publishers,150000.0,188,2015,3,19,3,793.6507936507936,4398,49
2015-04-30,Certified-Expired,SOUTH KOREA,GA,Meat Packer,Master's,Custom Computer Programming Services,17326.0,172,2015,4,30,3,100.15028901734104,3341,617
2016-02-16,Certified,INDIA,CA,Software QA Engineer,Bachelor's,Custom Computer Programming Services,95500.0,112,2016,2,16,1,845.1327433628319,4398,4703
2016-08-29,Certified,CHINA,CA,Financial Analyst,Master's,Custom Computer Programming Services,78874.0,66,2016,8,29,0,1177.2238805970148,4398,750
2015-03-16,Certified,INDIA,TEXAS,Senior Systems Analyst,Master's,Testing Laboratories,99300.0,186,2015,3,16,0,531.0160427807486,4398,4703
2016-08-26,Certified,INDIA,WA,Software Engineer,Master's,Custom Computer Programming Services,117458.0,66,2016,8,26,4,1753.1044776119404,4398,4703
2015-03-04,Certified-Expired,INDIA,GA,"Senior Principal Analyst, PSO, Supply Chain Intelligence",Bachelor's,Custom Computer Programming Services,102000.0,351,2015,3,4,2,289.77272727272725,3341,4703
2014-11-13,Certified,INDIA,CALIFORNIA,Oracle Developer,Bachelor's,Bottled Water Manufacturing,104270.0,176,2014,11,13,3,589.0960451977401,4398,4703
2015-04-22,Certified-Expired,INDIA,CT,Oracle Programmer Analyst,Bachelor's,Custom Computer Programming Services,90000.0,309,2015,4,22,2,290.3225806451613,3341,4703
2015-01-06,Certified,INDIA,ILLINOIS,Oracle Applications Developer,Bachelor's,"Management, Scientific, and Technical Consulting Services",112674.0,225,2015,1,6,1,498.5575221238938,4398,4703
2014-05-15,Certified-Expired,INDIA,WASHINGTON,Senior Business Manager (Planning) - Server & Tools - BG or Other,Master's,Software Publishers,132000.0,146,2014,5,15,3,897.9591836734694,3341,4703
2016-06-15,Certified,INDIA,IN,Sr. Quality Assurance Analyst,Master's,Custom Computer Programming Services,76650.0,91,2016,6,15,2,833.1521739130435,4398,4703
2015-07-29,Certified-Expired,INDIA,RI,Sr. SQL Server Developer,Bachelor's,Custom Computer Programming Services,86902.0,160,2015,7,29,2,539.7639751552795,3341,4703
2016-01-26,Certified,INDIA,IL,Senior Quality Engineer,Master's,Custom Computer Programming Services,80000.0,127,2016,1,26,1,625.0,4398,4703
